area_id,source,calendar_quarter,sex,age_group,population,asfr
MWI_4_26,Census 2018,CY2014Q2,male,80+,1586.1182606145253,
MWI_4_26,Census 2018,CY2015Q2,female,00-04,30178.29495990387,
MWI_4_26,Census 2018,CY2015Q2,female,05-09,28919.51900403209,
MWI_4_26,Census 2018,CY2015Q2,female,10-14,30088.336471513234,
MWI_4_26,Census 2018,CY2015Q2,female,15-19,25037.51672581113,0.1247894283703627
MWI_4_26,Census 2018,CY2015Q2,female,20-24,21042.141081046397,0.2032451877457176
MWI_4_26,Census 2018,CY2015Q2,female,25-29,15251.077889957178,0.1651149666221896
MWI_4_26,Census 2018,CY2015Q2,female,30-34,13795.39757649597,0.13416480273082318
MWI_4_26,Census 2018,CY2015Q2,female,35-39,12219.653322640273,0.08149499290142062
MWI_4_26,Census 2018,CY2015Q2,female,40-44,8916.362866240084,0.038395315072219785
MWI_4_26,Census 2018,CY2015Q2,female,45-49,6124.028721133341,0.015020851719467848
MWI_4_26,Census 2018,CY2015Q2,female,50-54,4766.7784306068925,
MWI_4_26,Census 2018,CY2015Q2,female,55-59,3989.895896674416,
MWI_4_26,Census 2018,CY2015Q2,female,60-64,3619.539416411243,
MWI_4_26,Census 2018,CY2015Q2,female,65-69,3385.74416727516,
MWI_4_26,Census 2018,CY2015Q2,female,70-74,2038.166509633944,
MWI_4_26,Census 2018,CY2015Q2,female,75-79,1735.588395356646,
MWI_4_26,Census 2018,CY2015Q2,female,80+,2539.942747331476,
MWI_4_26,Census 2018,CY2015Q2,male,00-04,30546.321790453487,
MWI_4_26,Census 2018,CY2015Q2,male,05-09,28020.496244806538,
MWI_4_26,Census 2018,CY2015Q2,male,10-14,29316.398357908853,
MWI_4_26,Census 2018,CY2015Q2,male,15-19,24558.79696060563,
MWI_4_26,Census 2018,CY2015Q2,male,20-24,19042.817331299117,
MWI_4_26,Census 2018,CY2015Q2,male,25-29,13216.332355484263,
MWI_4_26,Census 2018,CY2015Q2,male,30-34,11690.747132293223,
MWI_4_26,Census 2018,CY2015Q2,male,35-39,11129.466380752521,
MWI_4_26,Census 2018,CY2015Q2,male,40-44,9018.95214438492,
MWI_4_26,Census 2018,CY2015Q2,male,45-49,6233.148640474534,
MWI_4_26,Census 2018,CY2015Q2,male,50-54,4429.155563799742,
MWI_4_26,Census 2018,CY2015Q2,male,55-59,3217.1341950120577,
MWI_4_26,Census 2018,CY2015Q2,male,60-64,2953.2072674338315,
MWI_4_26,Census 2018,CY2015Q2,male,65-69,2726.2904968991024,
MWI_4_26,Census 2018,CY2015Q2,male,70-74,1586.313972452551,
MWI_4_26,Census 2018,CY2015Q2,male,75-79,1181.0404003588014,
MWI_4_26,Census 2018,CY2015Q2,male,80+,1587.9435767630384,
MWI_4_26,Census 2018,CY2016Q2,female,00-04,30201.581307467804,
MWI_4_26,Census 2018,CY2016Q2,female,05-09,29723.588153864555,
MWI_4_26,Census 2018,CY2016Q2,female,10-14,31044.772329681167,
MWI_4_26,Census 2018,CY2016Q2,female,15-19,25830.49836461332,0.12547059497923535
MWI_4_26,Census 2018,CY2016Q2,female,20-24,21825.055282541798,0.2040454884405281
MWI_4_26,Census 2018,CY2016Q2,female,25-29,15734.830965185647,0.16658532069545287
MWI_4_26,Census 2018,CY2016Q2,female,30-34,14235.353263583052,0.13427975569271294
MWI_4_26,Census 2018,CY2016Q2,female,35-39,12791.033035166725,0.08139108140391241
MWI_4_26,Census 2018,CY2016Q2,female,40-44,9310.37442690996,0.038890170335573966
MWI_4_26,Census 2018,CY2016Q2,female,45-49,6413.24986650134,0.015261214612719102
MWI_4_26,Census 2018,CY2016Q2,female,50-54,4942.1000241355305,
MWI_4_26,Census 2018,CY2016Q2,female,55-59,4067.410497674218,
MWI_4_26,Census 2018,CY2016Q2,female,60-64,3603.966047064526,
MWI_4_26,Census 2018,CY2016Q2,female,65-69,3655.1113063180132,
MWI_4_26,Census 2018,CY2016Q2,female,70-74,2078.126304048108,
MWI_4_26,Census 2018,CY2016Q2,female,75-79,1756.9002284128408,
MWI_4_26,Census 2018,CY2016Q2,female,80+,2608.71772427399,
MWI_4_26,Census 2018,CY2016Q2,male,00-04,30489.972878830606,
MWI_4_26,Census 2018,CY2016Q2,male,05-09,29063.85365036427,
MWI_4_26,Census 2018,CY2016Q2,male,10-14,30428.111764175348,
MWI_4_26,Census 2018,CY2016Q2,male,15-19,25386.856186385317,
MWI_4_26,Census 2018,CY2016Q2,male,20-24,19468.46413457774,
MWI_4_26,Census 2018,CY2016Q2,male,25-29,13643.256742822956,
MWI_4_26,Census 2018,CY2016Q2,male,30-34,11923.152000929764,
MWI_4_26,Census 2018,CY2016Q2,male,35-39,11623.68020111098,
MWI_4_26,Census 2018,CY2016Q2,male,40-44,9399.866155677557,
MWI_4_26,Census 2018,CY2016Q2,male,45-49,6613.134477426345,
MWI_4_26,Census 2018,CY2016Q2,male,50-54,4576.634918790224,
MWI_4_26,Census 2018,CY2016Q2,male,55-59,3366.395714052979,
MWI_4_26,Census 2018,CY2016Q2,male,60-64,2912.6034262059093,
MWI_4_26,Census 2018,CY2016Q2,male,65-69,2958.587073115109,
MWI_4_26,Census 2018,CY2016Q2,male,70-74,1631.0701283754145,
MWI_4_26,Census 2018,CY2016Q2,male,75-79,1210.2732972229064,
MWI_4_26,Census 2018,CY2016Q2,male,80+,1590.1870924073326,
MWI_4_26,Census 2018,CY2017Q2,female,00-04,30219.82490589486,
MWI_4_26,Census 2018,CY2017Q2,female,05-09,30691.265685467344,
MWI_4_26,Census 2018,CY2017Q2,female,10-14,31881.81504819778,
MWI_4_26,Census 2018,CY2017Q2,female,15-19,26605.84702286126,0.1272881440489566
MWI_4_26,Census 2018,CY2017Q2,female,20-24,22625.19535045169,0.20900484264895486
MWI_4_26,Census 2018,CY2017Q2,female,25-29,16234.33791495976,0.17063408550967205
MWI_4_26,Census 2018,CY2017Q2,female,30-34,14748.48937512729,0.1389617382648333
MWI_4_26,Census 2018,CY2017Q2,female,35-39,13357.450205345081,0.08439678449934816
MWI_4_26,Census 2018,CY2017Q2,female,40-44,9700.12759280604,0.04045668184501533
MWI_4_26,Census 2018,CY2017Q2,female,45-49,6706.363896634898,0.015949382163483385
MWI_4_26,Census 2018,CY2017Q2,female,50-54,5150.459434696331,
MWI_4_26,Census 2018,CY2017Q2,female,55-59,4169.577614016734,
MWI_4_26,Census 2018,CY2017Q2,female,60-64,3588.1700913437653,
MWI_4_26,Census 2018,CY2017Q2,female,65-69,3908.366001738893,
MWI_4_26,Census 2018,CY2017Q2,female,70-74,2139.3070849925734,
MWI_4_26,Census 2018,CY2017Q2,female,75-79,1788.5035547736954,
MWI_4_26,Census 2018,CY2017Q2,female,80+,2683.3421391651564,
MWI_4_26,Census 2018,CY2017Q2,male,00-04,30426.59491773242,
MWI_4_26,Census 2018,CY2017Q2,male,05-09,30246.49579600264,
MWI_4_26,Census 2018,CY2017Q2,male,10-14,31454.636514094636,
MWI_4_26,Census 2018,CY2017Q2,male,15-19,26220.59534897113,
MWI_4_26,Census 2018,CY2017Q2,male,20-24,19875.45236202387,
MWI_4_26,Census 2018,CY2017Q2,male,25-29,14051.502712454274,
MWI_4_26,Census 2018,CY2017Q2,male,30-34,12248.759871847902,
MWI_4_26,Census 2018,CY2017Q2,male,35-39,12119.221904782633,
MWI_4_26,Census 2018,CY2017Q2,male,40-44,9790.620983762881,
MWI_4_26,Census 2018,CY2017Q2,male,45-49,6982.001312737019,
MWI_4_26,Census 2018,CY2017Q2,male,50-54,4757.302095381289,
MWI_4_26,Census 2018,CY2017Q2,male,55-59,3520.8115226543755,
MWI_4_26,Census 2018,CY2017Q2,male,60-64,2900.565408521333,
MWI_4_26,Census 2018,CY2017Q2,male,65-69,3172.7297798581535,
MWI_4_26,Census 2018,CY2017Q2,male,70-74,1691.682862887725,
MWI_4_26,Census 2018,CY2017Q2,male,75-79,1250.234103370452,
MWI_4_26,Census 2018,CY2017Q2,male,80+,1586.820063992258,
MWI_4_26,Census 2018,CY2018Q2,female,00-04,30227.013404674573,
MWI_4_26,Census 2018,CY2018Q2,female,05-09,31874.7259718873,
MWI_4_26,Census 2018,CY2018Q2,female,10-14,32531.97092183882,
MWI_4_26,Census 2018,CY2018Q2,female,15-19,27375.72617226931,0.13039456984242248
MWI_4_26,Census 2018,CY2018Q2,female,20-24,23438.897440769117,0.21544873192473726
MWI_4_26,Census 2018,CY2018Q2,female,25-29,16738.663300763455,0.17602143189870523
MWI_4_26,Census 2018,CY2018Q2,female,30-34,15350.101938332185,0.14377323811992798
MWI_4_26,Census 2018,CY2018Q2,female,35-39,13909.70088076746,0.08762946781788933
MWI_4_26,Census 2018,CY2018Q2,female,40-44,10095.213591043366,0.04231334214532563
MWI_4_26,Census 2018,CY2018Q2,female,45-49,6987.913293425559,0.01668014703783507
MWI_4_26,Census 2018,CY2018Q2,female,50-54,5396.476498047742,
MWI_4_26,Census 2018,CY2018Q2,female,55-59,4290.530886037137,
MWI_4_26,Census 2018,CY2018Q2,female,60-64,3597.438080249814,
MWI_4_26,Census 2018,CY2018Q2,female,65-69,4118.08116522062,
MWI_4_26,Census 2018,CY2018Q2,female,70-74,2227.643477216213,
MWI_4_26,Census 2018,CY2018Q2,female,75-79,1832.7186533703677,
MWI_4_26,Census 2018,CY2018Q2,female,80+,2763.1843241724127,
MWI_4_26,Census 2018,CY2018Q2,male,00-04,30350.98659532543,
MWI_4_26,Census 2018,CY2018Q2,male,05-09,31626.274028112704,
MWI_4_26,Census 2018,CY2018Q2,male,10-14,32304.02907816118,
MWI_4_26,Census 2018,CY2018Q2,male,15-19,27079.273827730685,
MWI_4_26,Census 2018,CY2018Q2,male,20-24,20285.10255923088,
MWI_4_26,Census 2018,CY2018Q2,male,25-29,14393.336699236548,
MWI_4_26,Census 2018,CY2018Q2,male,30-34,12698.898061667816,
MWI_4_26,Census 2018,CY2018Q2,male,35-39,12603.299119232539,
MWI_4_26,Census 2018,CY2018Q2,male,40-44,10213.786408956634,
MWI_4_26,Census 2018,CY2018Q2,male,45-49,7328.086706574442,
MWI_4_26,Census 2018,CY2018Q2,male,50-54,4981.523501952257,
MWI_4_26,Census 2018,CY2018Q2,male,55-59,3664.4691139628635,
MWI_4_26,Census 2018,CY2018Q2,male,60-64,2942.561919750186,
MWI_4_26,Census 2018,CY2018Q2,male,65-69,3343.9188347793797,
MWI_4_26,Census 2018,CY2018Q2,male,70-74,1773.3565227837869,
MWI_4_26,Census 2018,CY2018Q2,male,75-79,1288.281346629632,
MWI_4_26,Census 2018,CY2018Q2,male,80+,1586.8156758275873,
MWI_4_26,Census 2018,CY2019Q2,female,00-04,30225.928800458514,
MWI_4_26,Census 2018,CY2019Q2,female,05-09,32574.79748000918,
MWI_4_26,Census 2018,CY2019Q2,female,10-14,33866.644279647946,
MWI_4_26,Census 2018,CY2019Q2,female,15-19,28118.318728084563,0.1316429213606234
MWI_4_26,Census 2018,CY2019Q2,female,20-24,24253.786321545085,0.2192206024919332
MWI_4_26,Census 2018,CY2019Q2,female,25-29,17225.713422078872,0.18100448219036952
MWI_4_26,Census 2018,CY2019Q2,female,30-34,16050.531030070752,0.1463833290052245
MWI_4_26,Census 2018,CY2019Q2,female,35-39,14466.886847856947,0.09004031629701216
MWI_4_26,Census 2018,CY2019Q2,female,40-44,10493.135901333226,0.043626427584192606
MWI_4_26,Census 2018,CY2019Q2,female,45-49,7257.380825087705,0.017224634807302935
MWI_4_26,Census 2018,CY2019Q2,female,50-54,5680.951253803479,
MWI_4_26,Census 2018,CY2019Q2,female,55-59,4427.746608047625,
MWI_4_26,Census 2018,CY2019Q2,female,60-64,3631.4216105051196,
MWI_4_26,Census 2018,CY2019Q2,female,65-69,4280.721331954157,
MWI_4_26,Census 2018,CY2019Q2,female,70-74,2346.165025747754,
MWI_4_26,Census 2018,CY2019Q2,female,75-79,1882.523959361369,
MWI_4_26,Census 2018,CY2019Q2,female,80+,2852.7061374803066,
MWI_4_26,Census 2018,CY2019Q2,male,00-04,30261.90096021061,
MWI_4_26,Census 2018,CY2019Q2,male,05-09,32216.842835078874,
MWI_4_26,Census 2018,CY2019Q2,male,10-14,34293.813343092406,
MWI_4_26,Census 2018,CY2019Q2,male,15-19,27940.448457096183,
MWI_4_26,Census 2018,CY2019Q2,male,20-24,20689.62471747924,
MWI_4_26,Census 2018,CY2019Q2,male,25-29,14655.734972543503,
MWI_4_26,Census 2018,CY2019Q2,male,30-34,13294.759395026334,
MWI_4_26,Census 2018,CY2019Q2,male,35-39,13076.058109127367,
MWI_4_26,Census 2018,CY2019Q2,male,40-44,10665.72445767226,
MWI_4_26,Census 2018,CY2019Q2,male,45-49,7645.073297836949,
MWI_4_26,Census 2018,CY2019Q2,male,50-54,5251.233623153152,
MWI_4_26,Census 2018,CY2019Q2,male,55-59,3795.367884572245,
MWI_4_26,Census 2018,CY2019Q2,male,60-64,3044.58704853326,
MWI_4_26,Census 2018,CY2019Q2,male,65-69,3457.520731374602,
MWI_4_26,Census 2018,CY2019Q2,male,70-74,1880.8471408314733,
MWI_4_26,Census 2018,CY2019Q2,male,75-79,1333.7705902756886,
MWI_4_26,Census 2018,CY2019Q2,male,80+,1585.458953672172,
MWI_4_26,Census 2018,CY2020Q2,female,00-04,30206.233136950737,
MWI_4_26,Census 2018,CY2020Q2,female,05-09,33335.63170767614,
MWI_4_26,Census 2018,CY2020Q2,female,10-14,35311.51502600838,
MWI_4_26,Census 2018,CY2020Q2,female,15-19,28790.035828937613,0.1326138056335315
MWI_4_26,Census 2018,CY2020Q2,female,20-24,25057.15750462704,0.2199698778776925
MWI_4_26,Census 2018,CY2020Q2,female,25-29,17702.400293498813,0.18298085851126814
MWI_4_26,Census 2018,CY2020Q2,female,30-34,16844.035323490538,0.1485943518416007
MWI_4_26,Census 2018,CY2020Q2,female,35-39,15047.20336290517,0.09135678950435944
MWI_4_26,Census 2018,CY2020Q2,female,40-44,10888.609984957773,0.04474891696923197
MWI_4_26,Census 2018,CY2020Q2,female,45-49,7514.9783293633445,0.01776359419305165
MWI_4_26,Census 2018,CY2020Q2,female,50-54,5997.344407381037,
MWI_4_26,Census 2018,CY2020Q2,female,55-59,4588.79191002949,
MWI_4_26,Census 2018,CY2020Q2,female,60-64,3688.6067354748593,
MWI_4_26,Census 2018,CY2020Q2,female,65-69,4397.460434851224,
MWI_4_26,Census 2018,CY2020Q2,female,70-74,2492.330504110811,
MWI_4_26,Census 2018,CY2020Q2,female,75-79,1933.6045756983651,
MWI_4_26,Census 2018,CY2020Q2,female,80+,2957.711091113903,
MWI_4_26,Census 2018,CY2020Q2,male,00-04,30153.532194532538,
MWI_4_26,Census 2018,CY2020Q2,male,05-09,32865.708416262976,
MWI_4_26,Census 2018,CY2020Q2,male,10-14,36405.039022208926,
MWI_4_26,Census 2018,CY2020Q2,male,15-19,28784.97213951382,
MWI_4_26,Census 2018,CY2020Q2,male,20-24,21075.73820695782,
MWI_4_26,Census 2018,CY2020Q2,male,25-29,14844.40493513345,
MWI_4_26,Census 2018,CY2020Q2,male,30-34,14016.508084209727,
MWI_4_26,Census 2018,CY2020Q2,male,35-39,13566.49664588771,
MWI_4_26,Census 2018,CY2020Q2,male,40-44,11149.257424253561,
MWI_4_26,Census 2018,CY2020Q2,male,45-49,7930.87757126565,
MWI_4_26,Census 2018,CY2020Q2,male,50-54,5558.727921357916,
MWI_4_26,Census 2018,CY2020Q2,male,55-59,3923.7901904878922,
MWI_4_26,Census 2018,CY2020Q2,male,60-64,3197.8676396080396,
MWI_4_26,Census 2018,CY2020Q2,male,65-69,3527.141348419709,
MWI_4_26,Census 2018,CY2020Q2,male,70-74,2012.521832974927,
MWI_4_26,Census 2018,CY2020Q2,male,75-79,1380.48613726335,
MWI_4_26,Census 2018,CY2020Q2,male,80+,1584.5766949961153,
MWI_4_26,Census 2018,CY2021Q2,female,00-04,30167.699137680727,
MWI_4_26,Census 2018,CY2021Q2,female,05-09,34118.32447097323,
MWI_4_26,Census 2018,CY2021Q2,female,10-14,36932.470938907434,
MWI_4_26,Census 2018,CY2021Q2,female,15-19,29389.01012099519,
MWI_4_26,Census 2018,CY2021Q2,female,20-24,25839.160722717035,
MWI_4_26,Census 2018,CY2021Q2,female,25-29,18166.423281078907,
MWI_4_26,Census 2018,CY2021Q2,female,30-34,17716.137649986267,
MWI_4_26,Census 2018,CY2021Q2,female,35-39,15680.714270500323,
MWI_4_26,Census 2018,CY2021Q2,female,40-44,11271.408437297854,
MWI_4_26,Census 2018,CY2021Q2,female,45-49,7766.98805580978,
MWI_4_26,Census 2018,CY2021Q2,female,50-54,6327.890973198481,
MWI_4_26,Census 2018,CY2021Q2,female,55-59,4781.680327571156,
MWI_4_26,Census 2018,CY2021Q2,female,60-64,3762.381481358033,
MWI_4_26,Census 2018,CY2021Q2,female,65-69,4496.664219107497,
MWI_4_26,Census 2018,CY2021Q2,female,70-74,2639.725107972289,
MWI_4_26,Census 2018,CY2021Q2,female,75-79,2005.447739941191,
MWI_4_26,Census 2018,CY2021Q2,female,80+,3073.790335616738,
MWI_4_26,Census 2018,CY2021Q2,male,00-04,30027.61347961268,
MWI_4_26,Census 2018,CY2021Q2,male,05-09,33526.84283237856,
MWI_4_26,Census 2018,CY2021Q2,male,10-14,38724.235061636275,
MWI_4_26,Census 2018,CY2021Q2,male,15-19,29582.695004222165,
MWI_4_26,Census 2018,CY2021Q2,male,20-24,21448.29144674115,
MWI_4_26,Census 2018,CY2021Q2,male,25-29,14980.054649334825,
MWI_4_26,Census 2018,CY2021Q2,male,30-34,14804.851123754674,
MWI_4_26,Census 2018,CY2021Q2,male,35-39,14125.64073328867,
MWI_4_26,Census 2018,CY2021Q2,male,40-44,11655.41867104809,
MWI_4_26,Census 2018,CY2021Q2,male,45-49,8196.164099137672,
MWI_4_26,Census 2018,CY2021Q2,male,50-54,5894.218972120639,
MWI_4_26,Census 2018,CY2021Q2,male,55-59,4055.180663938126,
MWI_4_26,Census 2018,CY2021Q2,male,60-64,3391.038380471217,
MWI_4_26,Census 2018,CY2021Q2,male,65-69,3575.428207513743,
MWI_4_26,Census 2018,CY2021Q2,male,70-74,2147.9022463430083,
MWI_4_26,Census 2018,CY2021Q2,male,75-79,1438.1214252832763,
MWI_4_26,Census 2018,CY2021Q2,male,80+,1584.5656086966417,
MWI_4_26,Census 2018,CY2022Q2,female,00-04,30106.686241920503,
MWI_4_26,Census 2018,CY2022Q2,female,05-09,34913.136951423425,
MWI_4_26,Census 2018,CY2022Q2,female,10-14,38815.23519419181,
MWI_4_26,Census 2018,CY2022Q2,female,15-19,29853.258443416948,
MWI_4_26,Census 2018,CY2022Q2,female,20-24,26600.65186363192,
MWI_4_26,Census 2018,CY2022Q2,female,25-29,18632.245144375145,
MWI_4_26,Census 2018,CY2022Q2,female,30-34,18628.990589223904,
MWI_4_26,Census 2018,CY2022Q2,female,35-39,16402.021899667074,
MWI_4_26,Census 2018,CY2022Q2,female,40-44,11640.751948499186,
MWI_4_26,Census 2018,CY2022Q2,female,45-49,8006.621537380255,
MWI_4_26,Census 2018,CY2022Q2,female,50-54,6668.984827552329,
MWI_4_26,Census 2018,CY2022Q2,female,55-59,5005.442437298731,
MWI_4_26,Census 2018,CY2022Q2,female,60-64,3861.7929724945975,
MWI_4_26,Census 2018,CY2022Q2,female,65-69,4598.9476791069865,
MWI_4_26,Census 2018,CY2022Q2,female,70-74,2766.0081698000304,
MWI_4_26,Census 2018,CY2022Q2,female,75-79,2101.0030962538494,
MWI_4_26,Census 2018,CY2022Q2,female,80+,3204.2841793131615,
MWI_4_26,Census 2018,CY2022Q2,male,00-04,29874.82890550661,
MWI_4_26,Census 2018,CY2022Q2,male,05-09,34195.51308208823,
MWI_4_26,Census 2018,CY2022Q2,male,10-14,41331.61665190236,
MWI_4_26,Census 2018,CY2022Q2,male,15-19,30276.145623293545,
MWI_4_26,Census 2018,CY2022Q2,male,20-24,21812.730441050775,
MWI_4_26,Census 2018,CY2022Q2,male,25-29,15090.540111267812,
MWI_4_26,Census 2018,CY2022Q2,male,30-34,15600.096972820485,
MWI_4_26,Census 2018,CY2022Q2,male,35-39,14815.960639937424,
MWI_4_26,Census 2018,CY2022Q2,male,40-44,12160.068611158436,
MWI_4_26,Census 2018,CY2022Q2,male,45-49,8464.98284835963,
MWI_4_26,Census 2018,CY2022Q2,male,50-54,6213.31153858446,
MWI_4_26,Census 2018,CY2022Q2,male,55-59,4217.332343628593,
MWI_4_26,Census 2018,CY2022Q2,male,60-64,3591.9448780000225,
MWI_4_26,Census 2018,CY2022Q2,male,65-69,3663.2739244335903,
MWI_4_26,Census 2018,CY2022Q2,male,70-74,2262.1104139320796,
MWI_4_26,Census 2018,CY2022Q2,male,75-79,1512.2243271644772,
MWI_4_26,Census 2018,CY2022Q2,male,80+,1586.125030154207,
MWI_4_26,Census 2018,CY2023Q2,female,00-04,30013.709175059244,
MWI_4_26,Census 2018,CY2023Q2,female,05-09,35715.693904871,
MWI_4_26,Census 2018,CY2023Q2,female,10-14,41031.88807003335,
MWI_4_26,Census 2018,CY2023Q2,female,15-19,30133.324541173875,
MWI_4_26,Census 2018,CY2023Q2,female,20-24,27355.186291198435,
MWI_4_26,Census 2018,CY2023Q2,female,25-29,19088.56437268242,
MWI_4_26,Census 2018,CY2023Q2,female,30-34,19575.44768539436,
MWI_4_26,Census 2018,CY2023Q2,female,35-39,17237.401491455155,
MWI_4_26,Census 2018,CY2023Q2,female,40-44,11983.578557266981,
MWI_4_26,Census 2018,CY2023Q2,female,45-49,8246.28290646939,
MWI_4_26,Census 2018,CY2023Q2,female,50-54,7002.918137894809,
MWI_4_26,Census 2018,CY2023Q2,female,55-59,5264.744608945422,
MWI_4_26,Census 2018,CY2023Q2,female,60-64,3978.56429333885,
MWI_4_26,Census 2018,CY2023Q2,female,65-69,4737.718806719867,
MWI_4_26,Census 2018,CY2023Q2,female,70-74,2853.337994039783,
MWI_4_26,Census 2018,CY2023Q2,female,75-79,2230.6004598865998,
MWI_4_26,Census 2018,CY2023Q2,female,80+,3348.49613769667,
MWI_4_26,Census 2018,CY2023Q2,male,00-04,29691.52658020889,
MWI_4_26,Census 2018,CY2023Q2,male,05-09,34860.491588933306,
MWI_4_26,Census 2018,CY2023Q2,male,10-14,44327.267525372736,
MWI_4_26,Census 2018,CY2023Q2,male,15-19,30784.10154900748,
MWI_4_26,Census 2018,CY2023Q2,male,20-24,22175.826395699234,
MWI_4_26,Census 2018,CY2023Q2,male,25-29,15197.674832222106,
MWI_4_26,Census 2018,CY2023Q2,male,30-34,16341.162921090736,
MWI_4_26,Census 2018,CY2023Q2,male,35-39,15688.507640484479,
MWI_4_26,Census 2018,CY2023Q2,male,40-44,12648.568798793733,
MWI_4_26,Census 2018,CY2023Q2,male,45-49,8753.03696295755,
MWI_4_26,Census 2018,CY2023Q2,male,50-54,6515.284434117905,
MWI_4_26,Census 2018,CY2023Q2,male,55-59,4414.831113857353,
MWI_4_26,Census 2018,CY2023Q2,male,60-64,3787.32944312776,
MWI_4_26,Census 2018,CY2023Q2,male,65-69,3823.8914603462945,
MWI_4_26,Census 2018,CY2023Q2,male,70-74,2342.993400848888,
MWI_4_26,Census 2018,CY2023Q2,male,75-79,1604.5596035869953,
MWI_4_26,Census 2018,CY2023Q2,male,80+,1588.857597151622,
MWI_4_26,Census 2018,CY2024Q2,female,00-04,29899.830969381215,
MWI_4_26,Census 2018,CY2024Q2,female,05-09,36525.534958154574,
MWI_4_26,Census 2018,CY2024Q2,female,10-14,42667.22676073612,
MWI_4_26,Census 2018,CY2024Q2,female,15-19,31035.24472155983,
MWI_4_26,Census 2018,CY2024Q2,female,20-24,28079.61025978509,
MWI_4_26,Census 2018,CY2024Q2,female,25-29,19537.434388938727,
MWI_4_26,Census 2018,CY2024Q2,female,30-34,20522.65483659008,
MWI_4_26,Census 2018,CY2024Q2,female,35-39,18192.065082571444,
MWI_4_26,Census 2018,CY2024Q2,female,40-44,12327.75471429443,
MWI_4_26,Census 2018,CY2024Q2,female,45-49,8478.74541018208,
MWI_4_26,Census 2018,CY2024Q2,female,50-54,7327.150840153534,
MWI_4_26,Census 2018,CY2024Q2,female,55-59,5568.339501374552,
MWI_4_26,Census 2018,CY2024Q2,female,60-64,4105.976280756314,
MWI_4_26,Census 2018,CY2024Q2,female,65-69,4914.864030775979,
MWI_4_26,Census 2018,CY2024Q2,female,70-74,2907.501645251671,
MWI_4_26,Census 2018,CY2024Q2,female,75-79,2390.5327799543334,
MWI_4_26,Census 2018,CY2024Q2,female,80+,3505.766157385089,
MWI_4_26,Census 2018,CY2024Q2,male,00-04,29486.351006387093,
MWI_4_26,Census 2018,CY2024Q2,male,05-09,35521.408537779105,
MWI_4_26,Census 2018,CY2024Q2,male,10-14,46285.42979191891,
MWI_4_26,Census 2018,CY2024Q2,male,15-19,32368.51889429763,
MWI_4_26,Census 2018,CY2024Q2,male,20-24,22526.694580195086,
MWI_4_26,Census 2018,CY2024Q2,male,25-29,15291.27438680608,
MWI_4_26,Census 2018,CY2024Q2,male,30-34,17008.26200980698,
MWI_4_26,Census 2018,CY2024Q2,male,35-39,16778.592771369655,
MWI_4_26,Census 2018,CY2024Q2,male,40-44,13124.818185398963,
MWI_4_26,Census 2018,CY2024Q2,male,45-49,9062.107028623632,
MWI_4_26,Census 2018,CY2024Q2,male,50-54,6781.043836926529,
MWI_4_26,Census 2018,CY2024Q2,male,55-59,4656.221352487166,
MWI_4_26,Census 2018,CY2024Q2,male,60-64,3974.2723250823296,
MWI_4_26,Census 2018,CY2024Q2,male,65-69,4070.941771017412,
MWI_4_26,Census 2018,CY2024Q2,male,70-74,2377.5680687540685,
MWI_4_26,Census 2018,CY2024Q2,male,75-79,1725.210472796309,
MWI_4_26,Census 2018,CY2024Q2,male,80+,1594.138274879645,
MWI_4_26,Census 2018,CY2025Q2,female,00-04,29776.994469174693,
MWI_4_26,Census 2018,CY2025Q2,female,05-09,37329.14522761112,
MWI_4_26,Census 2018,CY2025Q2,female,10-14,44430.29700431916,
MWI_4_26,Census 2018,CY2025Q2,female,15-19,32018.140517943004,
MWI_4_26,Census 2018,CY2025Q2,female,20-24,28725.797469536912,
MWI_4_26,Census 2018,CY2025Q2,female,25-29,19960.828144751908,
MWI_4_26,Census 2018,CY2025Q2,female,30-34,21484.286022224085,
MWI_4_26,Census 2018,CY2025Q2,female,35-39,19271.36017717155,
MWI_4_26,Census 2018,CY2025Q2,female,40-44,12672.76510373031,
MWI_4_26,Census 2018,CY2025Q2,female,45-49,8704.738034358665,
MWI_4_26,Census 2018,CY2025Q2,female,50-54,7643.524050206641,
MWI_4_26,Census 2018,CY2025Q2,female,55-59,5901.530696476887,
MWI_4_26,Census 2018,CY2025Q2,female,60-64,4262.899773643548,
MWI_4_26,Census 2018,CY2025Q2,female,65-69,5125.260047885208,
MWI_4_26,Census 2018,CY2025Q2,female,70-74,2926.733077955345,
MWI_4_26,Census 2018,CY2025Q2,female,75-79,2582.0678974792186,
MWI_4_26,Census 2018,CY2025Q2,female,80+,3683.24390092919,
MWI_4_26,Census 2018,CY2025Q2,male,00-04,29273.09385665672,
MWI_4_26,Census 2018,CY2025Q2,male,05-09,36165.101706333975,
MWI_4_26,Census 2018,CY2025Q2,male,10-14,48401.54978115627,
MWI_4_26,Census 2018,CY2025Q2,male,15-19,34034.99638853117,
MWI_4_26,Census 2018,CY2025Q2,male,20-24,22845.27426475673,
MWI_4_26,Census 2018,CY2025Q2,male,25-29,15365.249868177467,
MWI_4_26,Census 2018,CY2025Q2,male,30-34,17598.688075520065,
MWI_4_26,Census 2018,CY2025Q2,male,35-39,18076.168802306947,
MWI_4_26,Census 2018,CY2025Q2,male,40-44,13618.357855357426,
