area_id,area_name,source,calendar_quarter,sex,age_group,population,asfr
MWI_3_24_demo,Mwanza,Census 2018,CY2029Q2,male,Y080_999,335.3404976594621,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,female,Y000_004,9421.43769242516,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,female,Y005_009,11965.116629996117,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,female,Y010_014,17252.897831343897,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,female,Y015_019,11847.069294101497,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,female,Y020_024,10450.098092635222,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,female,Y025_029,7431.913079765467,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,female,Y030_034,8298.741931795123,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,female,Y035_039,6691.082815313068,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,female,Y040_044,3750.6170595046974,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,female,Y045_049,2374.7422530076274,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,female,Y050_054,2203.5207580219294,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,female,Y055_059,2178.7523521452094,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,female,Y060_064,1495.7975753560854,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,female,Y065_069,2026.6413660873427,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,female,Y070_074,848.9778965766948,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,female,Y075_079,845.854688741187,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,female,Y080_999,972.688272507673,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,male,Y000_004,9200.571475069177,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,male,Y005_009,11474.161781682456,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,male,Y010_014,18810.015698087405,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,male,Y015_019,12546.201121989992,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,male,Y020_024,9026.65935859346,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,male,Y025_029,6945.534467395046,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,male,Y030_034,7664.395531126669,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,male,Y035_039,6797.662648882904,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,male,Y040_044,3804.761441536678,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,male,Y045_049,3036.325162560035,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,male,Y050_054,2169.3107600461553,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,male,Y055_059,1468.1040638314612,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,male,Y060_064,1450.8400599883048,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,male,Y065_069,2060.0133790128207,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,male,Y070_074,855.6910941580057,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,male,Y075_079,630.5100650766027,
MWI_3_24_demo,Mwanza,Census 2018,CY2030Q2,male,Y080_999,337.7850462076844,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,female,Y000_004,25555.803225539305,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,female,Y005_009,21567.68315186878,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,female,Y010_014,18479.641390008062,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,female,Y015_019,15946.686014668425,0.15704929969844872
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,female,Y020_024,13284.672212304034,0.24587095917388324
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,female,Y025_029,11619.665697845116,0.20488004857914868
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,female,Y030_034,9142.257110949316,0.17109683667857528
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,female,Y035_039,7484.273127592994,0.12004530812062014
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,female,Y040_044,5869.761345234265,0.06572555296896151
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,female,Y045_049,4826.081635227538,0.02558548296427382
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,female,Y050_054,4104.032357043249,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,female,Y055_059,3867.0190081038527,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,female,Y060_064,2989.0887855351543,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,female,Y065_069,2438.0173750963013,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,female,Y070_074,1824.9794496218644,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,female,Y075_079,1751.933075497221,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,female,Y080_999,2986.062792831863,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,male,Y000_004,24427.9343722223,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,male,Y005_009,21232.086601269995,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,male,Y010_014,17761.96878992435,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,male,Y015_019,14938.079710504924,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,male,Y020_024,11778.014102206189,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,male,Y025_029,9823.033313067395,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,male,Y030_034,7697.634224046704,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,male,Y035_039,6110.9681006578985,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,male,Y040_044,4654.101779727983,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,male,Y045_049,3793.942155733701,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,male,Y050_054,2913.940312175093,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,male,Y055_059,2825.0273831667573,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,male,Y060_064,2152.001287790636,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,male,Y065_069,1664.0482295054044,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,male,Y070_074,1362.8733322901326,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,male,Y075_079,1038.9471768609276,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2008Q2,male,Y080_999,1409.973277868393,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,female,Y000_004,25363.588017263228,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,female,Y005_009,22180.91216156354,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,female,Y010_014,19191.226829029536,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,female,Y015_019,16442.40193106429,0.14807363410469632
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,female,Y020_024,13523.754788847677,0.23862961400685503
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,female,Y025_029,11665.868316527558,0.1985457985952524
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,female,Y030_034,9537.96868223413,0.1680335699698695
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,female,Y035_039,7785.478780040466,0.11666525509654846
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,female,Y040_044,6069.5239621685305,0.06276858726042563
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,female,Y045_049,4870.124016429312,0.0242968891577607
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,female,Y050_054,4099.078399174926,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,female,Y055_059,3866.2411780023986,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,female,Y060_064,3077.67580085564,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,female,Y065_069,2532.1021062611017,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,female,Y070_074,1833.8882388195868,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,female,Y075_079,1670.0765072905378,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,female,Y080_999,2977.1669718890685,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,male,Y000_004,24374.18734046271,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,male,Y005_009,21677.259813057328,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,male,Y010_014,18588.323092993447,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,male,Y015_019,15447.069117198967,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,male,Y020_024,11981.31667723089,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,male,Y025_029,9750.376196544828,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,male,Y030_034,7932.821792237851,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,male,Y035_039,6424.667318309945,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,male,Y040_044,4905.608205911547,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,male,Y045_049,3936.3433554633257,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,male,Y050_054,2981.177796518027,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,male,Y055_059,2823.849890169072,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,male,Y060_064,2263.117898566295,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,male,Y065_069,1747.6708284761787,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,male,Y070_074,1366.5318813603928,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,male,Y075_079,1064.2116419721758,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2009Q2,male,Y080_999,1436.2151372669557,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,female,Y000_004,25090.04426393929,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,female,Y005_009,22793.746922137885,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,female,Y010_014,19930.604514173596,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,female,Y015_019,16928.475561761723,0.14732879414014077
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,female,Y020_024,13859.572649328298,0.23743540702650257
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,female,Y025_029,11652.62161687292,0.19480149927642357
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,female,Y030_034,9973.721118396435,0.16133135373935897
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,female,Y035_039,8067.648939661296,0.10857742420678484
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,female,Y040_044,6292.397996073112,0.05728532104463801
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,female,Y045_049,4914.113509898095,0.02222047933170398
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,female,Y050_054,4120.690848895311,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,female,Y055_059,3826.078917369843,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,female,Y060_064,3187.1688754924367,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,female,Y065_069,2620.0698101990856,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,female,Y070_074,1865.1486230634112,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,female,Y075_079,1606.2582961429032,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,female,Y080_999,2955.4692565010087,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,male,Y000_004,24244.33502192767,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,male,Y005_009,22054.153805632955,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,male,Y010_014,19454.756772765875,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,male,Y015_019,15930.998054768816,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,male,Y020_024,12270.833529808217,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,male,Y025_029,9660.72922334058,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,male,Y030_034,8184.85269625777,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,male,Y035_039,6731.831444071724,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,male,Y040_044,5189.39258174758,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,male,Y045_049,4064.767258514109,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,male,Y050_054,3096.41058348363,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,male,Y055_059,2781.3070537408616,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,male,Y060_064,2387.013777019786,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,male,Y065_069,1841.4720252172604,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,male,Y070_074,1372.1310356681463,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,male,Y075_079,1089.2202169702418,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2010Q2,male,Y080_999,1460.2653670324394,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,female,Y000_004,24778.66652561925,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,female,Y005_009,23384.749205142372,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,female,Y010_014,20696.974921572702,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,female,Y015_019,17420.554487171965,0.14708746057233946
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,female,Y020_024,14273.197446003627,0.2341815395111664
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,female,Y025_029,11611.823431890589,0.19083538130311736
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,female,Y030_034,10416.712351494964,0.15589066984771144
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,female,Y035_039,8354.089677794893,0.10273788486971616
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,female,Y040_044,6518.961814711138,0.053792944857934365
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,female,Y045_049,4971.025109339226,0.02091839490560158
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,female,Y050_054,4161.16707324286,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,female,Y055_059,3768.449638438955,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,female,Y060_064,3296.6063756472763,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,female,Y065_069,2709.7619330704174,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,female,Y070_074,1913.9065213272952,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,female,Y075_079,1562.8814465468754,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,female,Y080_999,2923.991757108778,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,male,Y000_004,24116.578824628446,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,male,Y005_009,22346.42628161083,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,male,Y010_014,20340.98223025008,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,male,Y015_019,16415.73993121285,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,male,Y020_024,12613.38473170992,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,male,Y025_029,9589.615162320832,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,male,Y030_034,8429.438523384124,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,male,Y035_039,7044.1529251915235,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,male,Y040_044,5493.741028504251,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,male,Y045_049,4194.180233918539,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,male,Y050_054,3242.8011157712126,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,male,Y055_059,2721.893711101583,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,male,Y060_064,2511.5985278527123,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,male,Y065_069,1947.205746526521,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,male,Y070_074,1382.9601004385124,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,male,Y075_079,1112.7794703299842,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2011Q2,male,Y080_999,1480.5801047212756,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,female,Y000_004,24488.569720155636,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,female,Y005_009,23906.756442181475,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,female,Y010_014,21486.312044735656,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,female,Y015_019,17938.374022590397,0.14731574932490032
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,female,Y020_024,14729.108610864116,0.23453545041925972
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,female,Y025_029,11601.644325576268,0.188663292894525
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,female,Y030_034,10810.059845327152,0.1514033362369884
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,female,Y035_039,8670.853084064789,0.09871156458681904
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,female,Y040_044,6743.369131133188,0.05175435413763637
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,female,Y045_049,5040.8936104694085,0.02009013324339071
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,female,Y050_054,4212.601302190189,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,female,Y055_059,3722.991020193252,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,female,Y060_064,3378.7882295241943,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,female,Y065_069,2820.729089791757,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,female,Y070_074,1960.7107451211796,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,female,Y075_079,1549.6047141945578,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,female,Y080_999,2886.360236951419,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,male,Y000_004,24075.930000066113,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,male,Y005_009,22489.675675951243,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,male,Y010_014,21225.399922657307,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,male,Y015_019,16933.369796086256,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,male,Y020_024,12971.38318731229,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,male,Y025_029,9567.96997915053,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,male,Y030_034,8650.394339134828,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,male,Y035_039,7374.634641370843,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,male,Y040_044,5811.241561477439,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,male,Y045_049,4339.622576564781,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,male,Y050_054,3392.128697803735,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,male,Y055_059,2686.931877064595,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,male,Y060_064,2606.959154703424,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,male,Y065_069,2074.717309409524,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,male,Y070_074,1397.228214512818,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,male,Y075_079,1134.8435696263043,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2012Q2,male,Y080_999,1499.5340797828617,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,female,Y000_004,24338.568652708353,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,female,Y005_009,24218.96115159697,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,female,Y010_014,22306.56349765247,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,female,Y015_019,18494.68839146234,0.13869623580428447
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,female,Y020_024,15198.235370716226,0.22007065398077463
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,female,Y025_029,11652.41512956368,0.17543942751523417
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,female,Y030_034,11126.704441175933,0.14063918626269445
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,female,Y035_039,9041.58284487114,0.09194964423231512
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,female,Y040_044,6946.39295157477,0.04772486744094258
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,female,Y045_049,5131.690186513391,0.01841824384022042
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,female,Y050_054,4262.696709916417,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,female,Y055_059,3708.062131579714,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,female,Y060_064,3420.5931529782165,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,female,Y065_069,2963.82184597267,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,female,Y070_074,2002.4232989363,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,female,Y075_079,1561.9489538773207,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,female,Y080_999,2849.316348656401,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,male,Y000_004,24251.523654647885,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,male,Y005_009,22337.035684211965,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,male,Y010_014,22096.56966102144,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,male,Y015_019,17513.19870077523,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,male,Y020_024,13307.55630103489,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,male,Y025_029,9624.13034481351,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,male,Y030_034,8826.901487292618,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,male,Y035_039,7737.499509992814,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,male,Y040_044,6123.9751485405,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,male,Y045_049,4520.49239472795,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,male,Y050_054,3527.9277464747333,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,male,Y055_059,2692.927593239822,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,male,Y060_064,2667.2162822106948,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,male,Y065_069,2219.883049081458,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,male,Y070_074,1424.150784799,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,male,Y075_079,1154.7128828601424,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2013Q2,male,Y080_999,1514.1432235427194,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,female,Y000_004,24103.21422151238,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,female,Y005_009,24576.880408981146,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,female,Y010_014,23149.794757905096,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,female,Y015_019,19086.078956774694,0.13899191629549223
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,female,Y020_024,15665.62150519905,0.2154576289475836
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,female,Y025_029,11792.053934685648,0.1698524882837321
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,female,Y030_034,11357.451663546382,0.13476600933957886
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,female,Y035_039,9464.77634695372,0.08708078839207167
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,female,Y040_044,7128.694940538582,0.04454888963517939
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,female,Y045_049,5245.096707213059,0.01718308750961777
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,female,Y050_054,4307.952309634996,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,female,Y055_059,3729.664469130989,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,female,Y060_064,3415.9786452739977,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,female,Y065_069,3147.3116938011312,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,female,Y070_074,2028.1565664501677,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,female,Y075_079,1604.517220748383,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,female,Y080_999,2815.214082776514,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,male,Y000_004,23889.078084832163,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,male,Y005_009,22761.690843240864,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,male,Y010_014,22930.623630836344,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,male,Y015_019,18143.199591516477,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,male,Y020_024,13608.978982932247,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,male,Y025_029,9773.423027451205,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,male,Y030_034,8958.320647264354,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,male,Y035_039,8140.938483624687,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,male,Y040_044,6421.471002799296,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,male,Y045_049,4744.01241778614,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,male,Y050_054,3641.616090781594,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,male,Y055_059,2756.010797076641,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,male,Y060_064,2678.5253884751446,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,male,Y065_069,2390.1824853794337,
MWI_3_25_demo,Chiradzulu,Census 2018,CY2014Q2,male,Y070_074,1453.9298406750108,
