indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_7_demo,Nkhotakota,all,female,Y000_014,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_7_demo,Nkhotakota,all,female,Y025_034,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_7_demo,Nkhotakota,all,female,Y035_049,3,5,4.78251392266955,0.6824426972766536,0.19847336843941732,0.2630899724564301,0.9282431432680603
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_7_demo,Nkhotakota,all,female,Y050_064,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_7_demo,Nkhotakota,all,female,Y005_009,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_7_demo,Nkhotakota,all,female,Y030_034,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_7_demo,Nkhotakota,all,female,Y035_039,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_7_demo,Nkhotakota,all,female,Y040_044,3,4,3.828877266238176,0.5782854083603106,0.18683789200400747,0.23400125285735487,0.8602456327930309
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_7_demo,Nkhotakota,all,female,Y055_059,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y015_049,16,22,19.60200948024704,0.5080000202851879,0.09794663271592821,0.32386164737991974,0.6899930766108646
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y015_064,16,27,24.154466093773348,0.5643637038597938,0.09274513707311843,0.38214136782224484,0.7307146561331919
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y000_064,16,28,24.876120648087447,0.5906855897837557,0.09457697108623932,0.401338718313643,0.7564825362513776
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y000_014,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y015_024,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y025_034,7,7,6.047318628437089,0.307494518967872,0.17529519377106753,0.08126246190961176,0.6903163159792853
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y035_049,11,14,12.579000671870233,0.6439650818872267,0.11838442495675273,0.39666005475075683,0.8326648527646475
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y050_064,4,5,4.670595108571781,0.84990115697091,0.15250426118916743,0.3522328574174779,0.9833227331088328
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y005_009,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y020_024,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y030_034,7,7,6.047318628437089,0.307494518967872,0.17537062598980133,0.08121064165347118,0.6904647226568794
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y035_039,3,5,4.5923866009045655,0.20626445700486892,0.12696409617252977,0.053781731212209166,0.5429828929703786
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y040_044,7,7,6.165515568346261,0.8773052936775392,0.11774191475135991,0.4559309705164534,0.9838737052254883
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y045_049,2,2,1.8345357971694398,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y050_054,2,3,2.8387258427617645,0.7621717796092586,0.2573481903905772,0.1654821713252168,0.9810577652516522
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,both,Y060_064,2,2,1.8440117755231804,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y015_049,10,10,9.015207998369114,0.3682461407208029,0.16086221678257512,0.1306768178208369,0.6932784016456265
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y015_064,11,12,10.709441641219012,0.45146934665445443,0.14654070486438833,0.20513240436169655,0.7241314669959259
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y000_064,11,12,10.709441641219012,0.45146934665445443,0.14653543399520946,0.20513920634501895,0.7241231335465055
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y015_024,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y025_034,3,3,2.7935101254935253,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y035_049,6,6,5.282734621046072,0.6098457635046889,0.21451922319742886,0.2107478911098787,0.9014775845943158
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y050_064,2,2,1.7795635745994847,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y020_024,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y030_034,3,3,2.7935101254935253,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y035_039,2,2,1.9657523969970807,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y040_044,3,3,2.3337268847340185,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y045_049,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y050_054,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,male,Y060_064,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y015_049,9,12,11.040372992874207,0.6625763876017361,0.12475411084712659,0.3967832381982041,0.8542685270237129
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y015_064,10,15,13.934788930137158,0.6796064847331933,0.11029253817260085,0.4400852756293575,0.8512886257949939
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y000_064,10,16,14.402549337983778,0.716453927887583,0.10948054984523325,0.4677134051810168,0.8790223997071737
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y000_014,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y025_034,4,4,3.3325758708207527,0.6312047075194581,0.2771065099353344,0.14237005435456201,0.9463697474439465
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y035_049,6,8,7.744457457808021,0.6778389842292757,0.201769044865062,0.2559592239583229,0.9278949402703639
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y050_064,3,3,2.9020148100710843,0.7482999932914189,0.23167295746297467,0.21061003674177262,0.9706987003743963
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y005_009,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y030_034,4,4,3.3325758708207527,0.6312047075194581,0.27730290952070996,0.14216826660774515,0.9464536129183174
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y035_039,2,3,2.8579175262814855,0.4277517422306242,0.34705343037796205,0.044366087561830206,0.9232849260365645
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y040_044,4,4,3.9319751432521906,0.7831908467369173,0.19703421506154167,0.2709270545025407,0.9723110408643201
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y045_049,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y050_054,2,2,1.9488150459983296,0.58103186806563,0.34646724720423716,0.07852863884820176,0.9575694571758491
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_8_demo,Kasungu,all,female,Y060_064,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y015_049,5,11,10.210306315455904,0.6578916089144017,0.13158221659681626,0.37943760890217765,0.8581198525714231
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y015_064,5,11,10.210306315455904,0.6578916089144017,0.13157567287660252,0.37945102677124637,0.8581129145892001
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y000_064,5,11,10.210306315455904,0.6578916089144017,0.13157463463631214,0.37945315569526933,0.8581118137684492
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y015_024,2,2,1.8940732418207533,0.38175726663099857,0.3348841948569476,0.03686017679761685,0.9087837826871401
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y025_034,2,3,2.7643656353177684,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y035_049,4,6,5.58723478741147,0.5860877105793031,0.18482969392242257,0.24131364446355827,0.8630813115494296
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y015_019,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y020_024,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y025_029,2,3,2.7643656353177684,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y035_039,3,3,2.879771157806061,0.5704837053790575,0.3007411553099642,0.1070011754923016,0.9363979771335759
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,both,Y045_049,2,3,2.910648864623656,0.596576738080251,0.14901411487410537,0.30527521423590953,0.8326805544818839
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y015_049,3,4,3.8860409952636603,0.45227072902463217,0.15897273678828805,0.1901116475889843,0.7438896947710221
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y015_064,3,4,3.8860409952636603,0.45227072902463217,0.15894498302531895,0.19014545944141528,0.7438478573998678
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y000_064,3,4,3.8860409952636603,0.45227072902463217,0.15893926599118197,0.1901524249609153,0.7438392387081965
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y015_024,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y025_034,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y035_049,2,2,1.9113470945505384,0.3923171080062268,0.3378593367671537,0.03859833741507287,0.9121374982210726
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y020_024,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y025_029,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,male,Y045_049,2,2,1.9113470945505384,0.3923171080062268,0.3388881831756495,0.038285683657922405,0.9128130122301715
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y015_049,4,7,6.712431824718625,0.8334876978562924,0.12758296538193245,0.4523442744937629,0.968086823323157
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y015_064,4,7,6.712431824718625,0.8334876978562924,0.12757719599594422,0.452364458649256,0.9680843060341698
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y000_064,4,7,6.712431824718625,0.8334876978562924,0.12757640458149708,0.45236722741924373,0.9680839607105463
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y015_024,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y025_034,2,2,1.9586625026341686,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y035_049,3,4,3.7672139824545474,0.7136638011971153,0.13359500136788577,0.4089986531330459,0.8997632803228531
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y015_019,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y025_029,2,2,1.9586625026341686,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y035_039,3,3,2.879771157806061,0.5704837053790575,0.3008785800093924,0.10689618697152989,0.9364634125796512
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_9_demo,Ntchisi,all,female,Y045_049,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y015_049,17,40,36.806083391543275,0.49661479098711914,0.07751473284507994,0.3494919284824024,0.6443262119775433
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y015_064,21,56,51.71195550456101,0.556534071484227,0.06155508505521816,0.43493970938921284,0.6717123184769288
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y000_064,21,59,47.71770928027297,0.5278181154495177,0.06664161054098038,0.3982659957851042,0.6537288112425471
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y000_014,3,3,2.9710759614379265,0.3527811940579484,0.28198313353119747,0.04620371903386155,0.8598105079883568
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y015_024,4,4,3.9295000493014474,0.25903164035073706,0.22302293095385023,0.03460837317012338,0.773191864569801
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y025_034,9,11,10.437663446325843,0.43229500096946966,0.12147362043440882,0.22398071224953117,0.6676621160003731
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y035_049,12,25,22.749294746006857,0.5531978431305995,0.1150107588447478,0.3321688923596874,0.7550243846494736
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y050_064,9,16,15.026594048613328,0.7202078711477621,0.1087244747044734,0.472026458018686,0.8811113882690828
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y010_014,3,3,2.9710759614379265,0.3527811940579484,0.283900476583268,0.04548380179498033,0.8617826379829469
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y015_019,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y020_024,3,3,2.929544436851359,0.3481357045875706,0.2807276225084607,0.045140964927989476,0.8578181776186545
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y025_029,5,5,4.717770418455331,0.2469012601639676,0.2098459970730595,0.03465147463763039,0.749647509976189
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y030_034,6,6,5.786697636476116,0.6096458084116188,0.20802581670532533,0.21969262485284058,0.8965166166289849
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y035_039,10,11,10.313962084547864,0.6653980231200449,0.1605074349776794,0.326177004465212,0.8909434748149726
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y040_044,7,9,8.060647966560351,0.5150669024624981,0.11655862764309532,0.29852166264776797,0.726098920094242
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y045_049,5,5,4.762877517214596,0.3899872930369789,0.2236922746748882,0.09192954965278326,0.8014796840735425
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y050_054,4,8,7.490075487792692,0.7068016513956602,0.12707357033195613,0.42020483036449885,0.8891151106446921
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y055_059,6,7,6.620071360918668,0.8775082597279877,0.10479945763393904,0.514519345740791,0.9797668407014287
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,both,Y060_064,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y015_049,8,10,9.691806138239944,0.4038304410979285,0.18921172061287014,0.12676077224997329,0.7596657474488294
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y015_064,13,19,18.010762402045316,0.506243958748088,0.11723463313500686,0.29022967160807284,0.7199519186950959
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y000_064,13,19,18.010762402045316,0.506243958748088,0.11723041636523586,0.2902364827254938,0.7199452522399981
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y015_024,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y025_034,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y035_049,7,8,7.774413513825136,0.4854716674591653,0.20347998476828974,0.16047050486147396,0.8232424991076724
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y050_064,7,9,8.454419160845857,0.6461469615659264,0.11808778191212137,0.39888084696781345,0.8340242814263502
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y015_019,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y030_034,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y035_039,2,2,1.9930361061707194,0.4704444876908466,0.354040871864268,0.05196988593085556,0.9350511847467035
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y040_044,4,4,3.8297847208101756,0.48932509090141585,0.25644129277573957,0.11364019111083509,0.8774685607553687
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y045_049,2,2,1.9998221036004489,0.49528417260012914,0.35533954536015916,0.05705874946610313,0.9408771342460285
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y050_054,4,5,4.718825572471737,0.5614199986737376,0.14537380172681907,0.2869499227135865,0.8028333792924492
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,male,Y055_059,3,4,3.774558258346159,0.7677299715678095,0.1657280115886001,0.3484140455632449,0.9533403711379591
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y015_049,17,30,27.144381241411903,0.5319322390525959,0.06551680543934636,0.4042367014653543,0.6555778356004556
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y015_064,19,37,33.70155687209114,0.5835599874927724,0.058462582861961265,0.4665246123432922,0.6918775703687963
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y000_064,19,40,30.69580805728847,0.537076832256202,0.06948408684256373,0.40151005342658924,0.6673752013975349
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y000_014,3,3,2.9710759614379265,0.3527811940579484,0.2833337275976677,0.045695483280547906,0.8612021318222537
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y015_024,3,3,2.929544436851359,0.3481357045875706,0.2807366062236015,0.04513762072157022,0.857827640547341
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y025_034,8,10,9.438005699287954,0.47720915038980743,0.1255655333120937,0.25394305615703644,0.7099700615297901
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y035_049,12,17,14.98203208600263,0.58967283726459,0.09413754960848929,0.401326959720568,0.7549455675770274
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y050_064,5,7,6.579649884907328,0.811198416981383,0.17358870459457054,0.31785749947857816,0.9753799875562514
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y010_014,3,3,2.9710759614379265,0.3527811940579484,0.2879162414711995,0.044010452107028954,0.8658376767740231
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y020_024,3,3,2.929544436851359,0.3481357045875706,0.2809524744648202,0.04505733426975372,0.8580548657680354
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y025_029,5,5,4.717770418455331,0.2469012601639676,0.20991775156210238,0.034626183116629954,0.7497894317207978
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y030_034,5,5,4.792058423469097,0.7472556328729218,0.21248790997726125,0.24580948754944124,0.9640545630762787
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y035_039,8,9,8.539945683836626,0.7291050278378556,0.16808057293693968,0.3367455891924513,0.9345026104954555
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y040_044,4,5,4.418194728225602,0.5314075373167233,0.1303822797998039,0.288961783787038,0.7598802844807708
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y045_049,3,3,2.913073686832747,0.2870861114581813,0.2529339706696799,0.034497691289689374,0.8194460935414083
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y050_054,2,3,2.831907925598056,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y055_059,3,3,2.8870381488147996,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_10_demo,Dowa,all,female,Y060_064,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y015_049,7,24,21.34581450965611,0.8606052788288617,0.05693246405045157,0.708924460076542,0.9399408193052828
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y015_064,7,26,23.14806293305058,0.8704989441075267,0.05650647350406418,0.7156408637048733,0.9472407700054166
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y000_064,7,28,20.136195942625353,0.8299723311671245,0.04945416502282135,0.7106559464717076,0.9065559959501427
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y000_014,2,2,1.8003621542268218,0.6664989520148262,0.316307280034221,0.1094194310427931,0.9701559170828224
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y015_024,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y025_034,4,6,5.31605987219411,0.5866128555592329,0.19707296273042646,0.22394218816464678,0.874659444909929
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y035_049,6,17,15.235556036974675,0.9472621410231606,0.04822030452061447,0.7303498121805393,0.99167462082984
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y050_064,2,2,1.8208099545388152,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y000_004,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y005_009,1,1,1,0,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y020_024,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y025_029,1,2,1.980362290588871,0.45020988894567043,2.775557561562902e-17,0.4502098889456703,0.45020988894567054
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y030_034,4,4,3.6151765061866734,0.6307031360875146,0.27144903586578834,0.1481766205391515,0.9437174979553093
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y035_039,6,7,6.524171830160723,0.8461287324735205,0.14379429683531098,0.38695376320045416,0.9795527065602683
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y040_044,3,4,3.657027114853692,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y045_049,5,6,5.432373525122884,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y055_059,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y060_064,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y001_004,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y015_049,6,7,6.5108566400496635,0.8212453537328681,0.13035272186838268,0.44632076986204833,0.9632141703637938
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y015_064,6,8,7.203217612920231,0.832494836653666,0.12587884094796453,0.4586335713598663,0.9668394161597363
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y000_064,6,9,6.341019027209054,0.8826132062737702,0.10411170559950055,0.5119735989919554,0.9817813305178316
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y000_014,1,1,1,1,0,NA,NA
art_coverage,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y015_024,1,1,1,1,0,NA,NA
