area_id,source,calendar_quarter,sex,age_group,population,area_name,asfr
MWI_4_21_demo,Census 2018,CY2016Q2,female,Y025_029,5040.569442419478,Zomba City,0.13695327641203514
MWI_4_21_demo,Census 2018,CY2016Q2,female,Y030_034,4447.49308441977,Zomba City,0.10673221402382382
MWI_4_21_demo,Census 2018,CY2016Q2,female,Y035_039,3583.808988135341,Zomba City,0.06589557223936113
MWI_4_21_demo,Census 2018,CY2016Q2,female,Y040_044,2243.411275361482,Zomba City,0.03328890084804857
MWI_4_21_demo,Census 2018,CY2016Q2,female,Y045_049,1448.8144487380562,Zomba City,0.01312536150110538
MWI_4_21_demo,Census 2018,CY2016Q2,female,Y050_054,1104.2044969818674,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,female,Y055_059,725.9573496879026,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,female,Y060_064,509.0576969161389,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,female,Y065_069,366.9591635619217,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,female,Y070_074,205.89408136911297,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,female,Y075_079,152.14750345063737,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,female,Y080_999,135.03818771451938,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,male,Y000_004,6955.584767689577,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,male,Y005_009,5957.169607448059,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,male,Y010_014,6428.106193813016,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,male,Y015_019,5894.216067196319,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,male,Y020_024,5786.295993714488,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,male,Y025_029,4793.518788505333,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,male,Y030_034,4058.324815533537,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,male,Y035_039,3498.3144902539057,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,male,Y040_044,2452.844988066742,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,male,Y045_049,1647.4683548185894,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,male,Y050_054,1078.849187065747,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,male,Y055_059,703.9444006460227,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,male,Y060_064,481.43382024122195,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,male,Y065_069,332.7772910661979,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,male,Y070_074,180.36315768550102,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,male,Y075_079,117.1683800356329,Zomba City,
MWI_4_21_demo,Census 2018,CY2016Q2,male,Y080_999,100.62369512940447,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,female,Y000_004,6500.5123072379565,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,female,Y005_009,6167.919139678577,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,female,Y010_014,6538.64315916727,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,female,Y015_019,6253.767498519038,Zomba City,0.09251732577198796
MWI_4_21_demo,Census 2018,CY2017Q2,female,Y020_024,6349.990401617708,Zomba City,0.16332448433151642
MWI_4_21_demo,Census 2018,CY2017Q2,female,Y025_029,5114.931473521566,Zomba City,0.14097601243151292
MWI_4_21_demo,Census 2018,CY2017Q2,female,Y030_034,4581.391198425018,Zomba City,0.10963352266779648
MWI_4_21_demo,Census 2018,CY2017Q2,female,Y035_039,3795.034500993391,Zomba City,0.06832916682116497
MWI_4_21_demo,Census 2018,CY2017Q2,female,Y040_044,2339.2830362317663,Zomba City,0.03468201616484813
MWI_4_21_demo,Census 2018,CY2017Q2,female,Y045_049,1512.4092578650761,Zomba City,0.01367280423723554
MWI_4_21_demo,Census 2018,CY2017Q2,female,Y050_054,1150.9147309823272,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,female,Y055_059,771.9813540002813,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,female,Y060_064,540.1045873996619,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,female,Y065_069,402.98455915639096,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,female,Y070_074,217.11672697201053,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,female,Y075_079,156.68863838363535,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,female,Y080_999,152.17944485403822,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,male,Y000_004,6717.434950763821,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,male,Y005_009,6225.290486501867,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,male,Y010_014,6668.26183181462,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,male,Y015_019,6176.406496378892,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,male,Y020_024,5657.526779667772,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,male,Y025_029,4680.307519412672,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,male,Y030_034,4066.6183285034326,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,male,Y035_039,3612.850023824084,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,male,Y040_044,2502.4828781326046,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,male,Y045_049,1676.643001834712,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,male,Y050_054,1115.496652639215,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,male,Y055_059,708.9151716418834,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,male,Y060_064,484.24241554930603,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,male,Y065_069,349.2554679205689,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,male,Y070_074,185.6065598633943,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,male,Y075_079,117.39190923855978,Zomba City,
MWI_4_21_demo,Census 2018,CY2017Q2,male,Y080_999,100.49887555157996,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,female,Y000_004,6245.608260682735,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,female,Y005_009,6318.5707681586455,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,female,Y010_014,6770.001720546484,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,female,Y015_019,6314.996692262497,Zomba City,0.0952125194487178
MWI_4_21_demo,Census 2018,CY2018Q2,female,Y020_024,6284.360391538373,Zomba City,0.16774090984879492
MWI_4_21_demo,Census 2018,CY2018Q2,female,Y025_029,5094.173289785008,Zomba City,0.1458812643154787
MWI_4_21_demo,Census 2018,CY2018Q2,female,Y030_034,4765.768072693583,Zomba City,0.11352152191054957
MWI_4_21_demo,Census 2018,CY2018Q2,female,Y035_039,3980.4378587466695,Zomba City,0.07116449179875915
MWI_4_21_demo,Census 2018,CY2018Q2,female,Y040_044,2448.969886697631,Zomba City,0.03635692301247865
MWI_4_21_demo,Census 2018,CY2018Q2,female,Y045_049,1572.1832612576598,Zomba City,0.014285376620797
MWI_4_21_demo,Census 2018,CY2018Q2,female,Y050_054,1205.7717066783891,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,female,Y055_059,813.8976998066335,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,female,Y060_064,576.524293995467,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,female,Y065_069,439.68761648010457,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,female,Y070_074,228.96689265676903,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,female,Y075_079,168.10159644794734,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,female,Y080_999,165.97999171321578,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,male,Y000_004,6469.391739317267,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,male,Y005_009,6467.429231841355,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,male,Y010_014,6934.998279453516,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,male,Y015_019,6444.003307737504,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,male,Y020_024,5610.639608461627,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,male,Y025_029,4518.826710214992,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,male,Y030_034,4067.2319273064163,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,male,Y035_039,3720.5621412533305,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,male,Y040_044,2556.0301133023686,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,male,Y045_049,1700.81673874234,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,male,Y050_054,1148.2282933216109,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,male,Y055_059,717.1023001933665,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,male,Y060_064,486.4757060045331,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,male,Y065_069,368.3123835198954,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,male,Y070_074,188.0331073432309,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,male,Y075_079,121.89840355205264,Zomba City,
MWI_4_21_demo,Census 2018,CY2018Q2,male,Y080_999,99.02000828678426,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,female,Y000_004,5986.608837554555,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,female,Y005_009,6244.693054024506,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,female,Y010_014,7333.0481933509745,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,female,Y015_019,6383.377080837797,Zomba City,0.09563463323017872
MWI_4_21_demo,Census 2018,CY2019Q2,female,Y020_024,6261.365553749047,Zomba City,0.17080830457277452
MWI_4_21_demo,Census 2018,CY2019Q2,female,Y025_029,4991.615878361021,Zomba City,0.14813772981527784
MWI_4_21_demo,Census 2018,CY2019Q2,female,Y030_034,4993.483888588466,Zomba City,0.11602355662569924
MWI_4_21_demo,Census 2018,CY2019Q2,female,Y035_039,4135.379060637409,Zomba City,0.07255626641102794
MWI_4_21_demo,Census 2018,CY2019Q2,female,Y040_044,2574.2112693542867,Zomba City,0.03759513436319547
MWI_4_21_demo,Census 2018,CY2019Q2,female,Y045_049,1627.385707626933,Zomba City,0.01490958391968166
MWI_4_21_demo,Census 2018,CY2019Q2,female,Y050_054,1270.9951697479482,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,female,Y055_059,850.578728112085,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,female,Y060_064,623.1715202680873,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,female,Y065_069,471.1116941973215,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,female,Y070_074,251.11913499441332,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,female,Y075_079,171.51248024853263,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,female,Y080_999,186.24892485206206,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,male,Y000_004,6216.627549402562,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,male,Y005_009,6409.828222045791,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,male,Y010_014,7693.339712828457,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,male,Y015_019,6697.10963347009,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,male,Y020_024,5654.899378326557,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,male,Y025_029,4314.883256882959,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,male,Y030_034,4055.2370202672632,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,male,Y035_039,3817.8632882456122,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,male,Y040_044,2620.305181056393,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,male,Y045_049,1721.4789940017235,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,male,Y050_054,1176.7904819613198,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,male,Y055_059,731.2832627677218,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,male,Y060_064,485.0350635870558,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,male,Y065_069,385.225987250207,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,male,Y070_074,194.2859242859311,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,male,Y075_079,127.39329928462679,Zomba City,
MWI_4_21_demo,Census 2018,CY2019Q2,male,Y080_999,96.96755005570037,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,female,Y000_004,5727.593115575896,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,female,Y005_009,6156.15274706081,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,female,Y010_014,7910.368884135128,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,female,Y015_019,6463.315941617574,Zomba City,0.09650814698672104
MWI_4_21_demo,Census 2018,CY2020Q2,female,Y020_024,6269.924491974971,Zomba City,0.1728105690464169
MWI_4_21_demo,Census 2018,CY2020Q2,female,Y025_029,4830.0948267263775,Zomba City,0.15030466372617557
MWI_4_21_demo,Census 2018,CY2020Q2,female,Y030_034,5247.4103563904855,Zomba City,0.11777677189360082
MWI_4_21_demo,Census 2018,CY2020Q2,female,Y035_039,4263.234025083123,Zomba City,0.07443033292522644
MWI_4_21_demo,Census 2018,CY2020Q2,female,Y040_044,2715.2519617248454,Zomba City,0.03844619066360802
MWI_4_21_demo,Census 2018,CY2020Q2,female,Y045_049,1678.754749679379,Zomba City,0.01532983049639769
MWI_4_21_demo,Census 2018,CY2020Q2,female,Y050_054,1344.6152378304039,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,female,Y055_059,883.0693735322313,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,female,Y060_064,680.8294730951052,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,female,Y065_069,501.44675315131565,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,female,Y070_074,272.7060073000218,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,female,Y075_079,182.6413366439245,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,female,Y080_999,206.61977065070477,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,male,Y000_004,5961.356095980412,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,male,Y005_009,6342.083990012734,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,male,Y010_014,8484.98788982895,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,male,Y015_019,6934.2009767153995,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,male,Y020_024,5783.518306592504,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,male,Y025_029,4084.0706654253127,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,male,Y030_034,4028.0030676690803,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,male,Y035_039,3903.16817332878,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,male,Y040_044,2692.046767305172,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,male,Y045_049,1735.3319510499357,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,male,Y050_054,1205.1608130673526,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,male,Y055_059,749.1994052583093,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,male,Y060_064,482.8991041878725,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,male,Y065_069,401.7915557407563,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,male,Y070_074,201.17528488611407,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,male,Y075_079,130.1637698717877,Zomba City,
MWI_4_21_demo,Census 2018,CY2020Q2,male,Y080_999,97.2448347054626,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,female,Y000_004,5472.031628283751,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,female,Y005_009,6048.492435490556,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,female,Y010_014,8488.986304490138,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,female,Y015_019,6572.179236813109,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,female,Y020_024,6304.112055157652,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,female,Y025_029,4641.184995853313,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,female,Y030_034,5480.99548780794,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,female,Y035_039,4394.732169440757,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,female,Y040_044,2858.3550808649975,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,female,Y045_049,1733.5872549688036,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,female,Y050_054,1418.9776621875237,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,female,Y055_059,919.8660218713806,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,female,Y060_064,735.6326292245437,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,female,Y065_069,537.0920852491604,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,female,Y070_074,299.8066926014586,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,female,Y075_079,190.747214691208,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,female,Y080_999,230.80217055622344,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,male,Y000_004,5708.26001722967,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,male,Y005_009,6253.927881410393,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,male,Y010_014,9309.502552251482,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,male,Y015_019,7185.085150080575,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,male,Y020_024,5955.977078844274,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,male,Y025_029,3855.4917275285216,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,male,Y030_034,3975.3001915639115,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,male,Y035_039,3981.5985361219755,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,male,Y040_044,2763.0890083931145,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,male,Y045_049,1750.95740763409,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,male,Y050_054,1230.1664251165964,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,male,Y055_059,769.056158480326,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,male,Y060_064,480.9578017248619,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,male,Y065_069,418.65071042401144,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,male,Y070_074,206.2107249241813,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,male,Y075_079,138.05894204264092,Zomba City,
MWI_4_21_demo,Census 2018,CY2021Q2,male,Y080_999,95.89011775482112,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,female,Y000_004,5222.18379517713,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,female,Y005_009,5924.850064816871,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,female,Y010_014,9055.142181475525,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,female,Y015_019,6721.271737227431,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,female,Y020_024,6342.099842244299,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,female,Y025_029,4459.277485676828,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,female,Y030_034,5659.304973581649,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,female,Y035_039,4550.823612503149,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,female,Y040_044,2988.3803920959017,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,female,Y045_049,1792.6104811667722,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,female,Y050_054,1500.1784013994707,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,female,Y055_059,954.3566374905461,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,female,Y060_064,795.2488996314132,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,female,Y065_069,578.3313427239253,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,female,Y070_074,325.273695075489,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,female,Y075_079,203.7128868700653,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,female,Y080_999,259.24393643561655,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,male,Y000_004,5460.18718757315,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,male,Y005_009,6148.216431194321,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,male,Y010_014,10158.037803348467,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,male,Y015_019,7451.415035869153,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,male,Y020_024,6149.93625828458,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,male,Y025_029,3658.9287365805526,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,male,Y030_034,3887.336960246412,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,male,Y035_039,4052.372346584705,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,male,Y040_044,2829.318156631614,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,male,Y045_049,1768.4521852841049,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,male,Y050_054,1250.347679213501,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,male,Y055_059,792.3450208687441,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,male,Y060_064,481.56166654193845,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,male,Y065_069,431.69474041819836,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,male,Y070_074,213.17294129012788,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,male,Y075_079,143.94007684605793,Zomba City,
MWI_4_21_demo,Census 2018,CY2022Q2,male,Y080_999,95.70349833926596,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,female,Y000_004,4979.910934490466,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,female,Y005_009,5788.6370541807555,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,female,Y010_014,9602.1967071012,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,female,Y015_019,6905.873218877815,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,female,Y020_024,6378.542669604319,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,female,Y025_029,4310.014989509762,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,female,Y030_034,5744.128364998661,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,female,Y035_039,4755.432313284421,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,female,Y040_044,3097.859352587549,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,female,Y045_049,1858.794659729857,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,female,Y050_054,1579.8090619450807,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,female,Y055_059,998.5935781496457,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,female,Y060_064,850.6635041074651,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,female,Y065_069,624.2056591040159,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,female,Y070_074,352.48918202725787,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,female,Y075_079,215.62665658263188,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,female,Y080_999,299.26003916546586,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,male,Y000_004,5218.094874447364,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,male,Y005_009,6028.592361132146,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,male,Y010_014,11032.394195313349,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,male,Y015_019,7745.583967947014,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,male,Y020_024,6324.988816646164,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,male,Y025_029,3512.0226491623844,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,male,Y030_034,3765.0890970151436,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,male,Y035_039,4115.701012219115,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,male,Y040_044,2891.056152880273,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,male,Y045_049,1785.4276552530696,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,male,Y050_054,1269.619084936631,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,male,Y055_059,809.9937438234324,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,male,Y060_064,486.2133170208772,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,male,Y065_069,442.92368230960096,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,male,Y070_074,221.6557779627324,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,male,Y075_079,150.53302221693824,Zomba City,
MWI_4_21_demo,Census 2018,CY2023Q2,male,Y080_999,95.26166363345456,Zomba City,
MWI_4_21_demo,Census 2018,CY2024Q2,female,Y000_004,4749.166279638987,Zomba City,
MWI_4_21_demo,Census 2018,CY2024Q2,female,Y005_009,5642.484792580529,Zomba City,
MWI_4_21_demo,Census 2018,CY2024Q2,female,Y010_014,9867.244142802803,Zomba City,
MWI_4_21_demo,Census 2018,CY2024Q2,female,Y015_019,7371.546812097018,Zomba City,
MWI_4_21_demo,Census 2018,CY2024Q2,female,Y020_024,6418.311161919094,Zomba City,
MWI_4_21_demo,Census 2018,CY2024Q2,female,Y025_029,4187.917967793676,Zomba City,
MWI_4_21_demo,Census 2018,CY2024Q2,female,Y030_034,5746.3567659542705,Zomba City,
MWI_4_21_demo,Census 2018,CY2024Q2,female,Y035_039,5004.294273169648,Zomba City,
MWI_4_21_demo,Census 2018,CY2024Q2,female,Y040_044,3181.5440694697645,Zomba City,
MWI_4_21_demo,Census 2018,CY2024Q2,female,Y045_049,1933.4365179087522,Zomba City,
MWI_4_21_demo,Census 2018,CY2024Q2,female,Y050_054,1658.87473608663,Zomba City,
MWI_4_21_demo,Census 2018,CY2024Q2,female,Y055_059,1048.2927630316506,Zomba City,
MWI_4_21_demo,Census 2018,CY2024Q2,female,Y060_064,904.5515386575975,Zomba City,
MWI_4_21_demo,Census 2018,CY2024Q2,female,Y065_069,685.0578331022157,Zomba City,
MWI_4_21_demo,Census 2018,CY2024Q2,female,Y070_074,373.1066476907287,Zomba City,
MWI_4_21_demo,Census 2018,CY2024Q2,female,Y075_079,237.14123349349865,Zomba City,
MWI_4_21_demo,Census 2018,CY2024Q2,female,Y080_999,331.3694188694715,Zomba City,
